File Name,Topic,Top Category
OmarAhmad_2010U.stm,-1,0.019035060722640492
OnoraONeill_2013X.stm,-1,0.019035060722640492
OrenYakobovich_2014G.stm,-1,0.019035060722640492
OryOkolloh_2007G.stm,13,africa
OscarSchwartz_2015X.stm,-1,0.019035060722640492
PaddyAshdown_2011X.stm,18,0.02013792978098837
PamelaMeyer_2011G.stm,38,0.025399006642234663
PamelaRonald_2015.stm,-1,0.019035060722640492
PameliaKurstin_2002.stm,6,music
PamWarhurst_2012S.stm,-1,0.019035060722640492
PankajGhemawat_2012G.stm,5,0.023080628427246706
PaolaAntonelli_2007.stm,-1,0.019035060722640492
PaolaAntonelli_2007P.stm,4,0.023488113470486138
PaolaAntonelli_2013S.stm,4,0.023488113470486138
PaoloCardini_2012G.stm,34,0.019782125933178383
ParagKhanna_2009G.stm,5,0.023080628427246706
ParagKhanna_2016.stm,-1,0.019035060722640492
PardisSabeti_2015W.stm,13,africa
ParulSehgal_2013S.stm,8,0.0243782331085516
PatienceMthunzi_2015U.stm,32,hiv
PatriciaBurchat_2008.stm,2,0.022567121192084903
PatriciaKuhl_2010X.stm,-1,0.019035060722640492
PatriciaMedici_2015F.stm,17,0.022909609567450247
PatriciaRyan_2010X.stm,-1,0.019035060722640492
PatrickAwuah_2007G.stm,13,africa
PatrickChappatte_2010G.stm,-1,0.019035060722640492
PattieMaes_2009.stm,-1,0.019035060722640492
PaulaHammond_2015P.stm,0,0.019035060722640492
PaulaJohnson_2013W.stm,-1,0.019035060722640492
PaulaScher_2008P.stm,-1,0.019035060722640492
PaulBennett_2005G.stm,-1,0.019035060722640492
PaulBloom_2011G.stm,-1,0.019035060722640492
PaulBloom_2014S.stm,-1,0.019035060722640492
PaulCollier_2008.stm,5,0.023080628427246706
PaulCollier_2009S.stm,1,0.021523210421817093
PaulConneally_2011X.stm,-1,0.019035060722640492
PaulDebevec_2009X.stm,12,robot
PaulEwald_2007.stm,9,0.020598365209050628
PaulGilding_2012.stm,-1,0.019035060722640492
PaulGreenberg_2015Z.stm,3,0.02273409523090512
PaulKempRobertson_2013G.stm,21,data
PaulKnoepfler_2015X.stm,9,0.020598365209050628
PaulMacCready_1998.stm,5,0.023080628427246706
PaulMacCready_2003.stm,-1,0.019035060722640492
PaulMoller_2004.stm,-1,0.019035060722640492
PaulNicklen_2011.stm,-1,0.019035060722640492
PaulPholeros_2013X.stm,33,0.019935250183761348
PaulPiff_2013X.stm,-1,0.019035060722640492
PaulRomer_2009G.stm,-1,0.019035060722640492
PaulRomer_2011U.stm,4,0.023488113470486138
PaulRothemund_2007.stm,-1,0.019035060722640492
PaulRothemund_2008.stm,9,0.020598365209050628
PaulSereno_2005.stm,3,0.02273409523090512
PaulSnelgrove_2011G.stm,3,0.02273409523090512
PaulStamets_2008.stm,-1,0.019035060722640492
PaulTudorJones_2015.stm,22,0.020501274258659642
PaulWolpe_2010X.stm,9,0.020598365209050628
PaulZak_2011G.stm,-1,0.019035060722640492
PavanSukhdev_2011G.stm,10,0.021692012937537072
PawanSinha_2009I.stm,-1,0.019035060722640492
PearlArredondo_2013S.stm,-1,0.019035060722640492
PeggyOrenstein_2016W.stm,-1,0.019035060722640492
PenelopeBoston_2006.stm,2,0.022567121192084903
PeteAlcorn_2009.stm,5,0.023080628427246706
PeterAttia_2013P.stm,0,0.019035060722640492
PeterDiamandis_2005G.stm,2,0.022567121192084903
PeterDiamandis_2008.stm,2,0.022567121192084903
PeterDiamandis_2012.stm,-1,0.019035060722640492
PeterDonnelly_2005G.stm,-1,0.019035060722640492
PeterDoolittle_2013G.stm,7,brain
PeterEigen_2009X.stm,-1,0.019035060722640492
PeterFankhauser_2011G.stm,12,robot
PeterGabriel_2006.stm,8,0.0243782331085516
PeterGabriel_Panel_2013.stm,-1,0.019035060722640492
PeterHaas_2010G.stm,-1,0.019035060722640492
PeterHirschberg_2007P.stm,31,0.020947818528991302
PeterHirshberg_2007P.stm,31,0.020947818528991302
PeterMolyneux_2010G.stm,12,robot
PeterNorvig_2012U.stm,16,students
PeterReinhart_2008P.stm,-1,0.019035060722640492
PeterSaul_2011X.stm,-1,0.019035060722640492
PeterSinger_2013.stm,36,0.019341585173316998
PeterTyack_2010Z.stm,3,0.02273409523090512
PeterVanManen_2013X.stm,-1,0.019035060722640492
PetervanUhm_2011X.stm,11,0.021064375005790892
PeterWard_2008.stm,2,0.022567121192084903
PeterWeinstock_2016X.stm,0,0.019035060722640492
PhilBorges_2006.stm,36,0.019341585173316998
PhilHansen_2013.stm,-1,0.019035060722640492
PhilipeStarck_2007.stm,-1,0.019035060722640492
PhilipEvans_2013S.stm,-1,0.019035060722640492
PhilipHoward_2010.stm,20,0.01966286733586073
PhilippaNeave_2016S.stm,35,0.022894804591881087
PhilippePetit_2012.stm,-1,0.019035060722640492
PhilippeStarck_2007.stm,4,0.023488113470486138
PhilipRosedale_2008P.stm,34,0.019782125933178383
PhilipZimbardo_2011.stm,-1,0.019035060722640492
PhilPlait_2011X.stm,2,0.022567121192084903
PhilZimbardo_2008.stm,-1,0.019035060722640492
PhilZimbardo_2009U.stm,-1,0.019035060722640492
PiaMancini_2014G.stm,35,0.022894804591881087
PicoIyer_2013G.stm,23,0.0226992155543412
PicoIyer_2014S.stm,-1,0.019035060722640492
PicoIyer_2016T.stm,30,0.028466313189446618
PranavMistry_2009I.stm,12,robot
ProsantaChakrabarty_2016U.stm,3,0.02273409523090512
PWSinger_2009.stm,1,0.021523210421817093
QuyenNguyen_2011P.stm,0,0.019035060722640492
RachelArmstrong_2009G.stm,9,0.020598365209050628
RachelBotsman_2010X.stm,-1,0.019035060722640492
RachelBotsman_2012G.stm,21,data
RachelBotsman_2016T.stm,21,data
RachelPike_2009G.stm,10,0.021692012937537072
RachelSussman_2010G.stm,17,0.022909609567450247
RaffaelloDAndrea_2013G.stm,12,robot
RaffaelloDAndrea_2016.stm,12,robot
RaghavaKK_2010.stm,8,0.0243782331085516
RaghavaKK_2011G.stm,-1,0.019035060722640492
RaghavaKK_2012S.stm,-1,0.019035060722640492
RainerStrack_2014S.stm,5,0.023080628427246706
RajeshRao_2011.stm,-1,0.019035060722640492
RajivMaheswaran_2015.stm,12,robot
RajPanjabi_2017.stm,23,0.0226992155543412
RalphLangner_2011.stm,-1,0.019035060722640492
RamananLaxminarayan_2014P.stm,-1,0.019035060722640492
RAMashelkar_2009I.stm,5,0.023080628427246706
RameshRaskar_2012G.stm,-1,0.019035060722640492
RamonaPierson_2011X.stm,30,0.028466313189446618
RamseyMusallam_2013S.stm,16,students
RanaelKaliouby_2015W.stm,-1,0.019035060722640492
RandallMunroe_2014.stm,-1,0.019035060722640492
RaulMidonANSWERS_2007.stm,18,0.02013792978098837
RaulMidonEVERYBODY_2007.stm,6,music
RaulMidon_Everybody_2007.stm,-1,0.019035060722640492
RaulMidon_Tembererana_2007.stm,18,0.02013792978098837
RavinAgrawal_2009I.stm,11,0.021064375005790892
RayAnderson_2009.stm,10,0.021692012937537072
RayKurzweil_2005.stm,10,0.021692012937537072
RayKurzweil_2009U.stm,-1,0.019035060722640492
RayKurzweil_2014.stm,-1,0.019035060722640492
RaymondWang_2015Y.stm,0,0.019035060722640492
RayZahab_2009.stm,2,0.022567121192084903
ReadMontague_2012G.stm,7,brain
RebeccaBrachman_2016X.stm,0,0.019035060722640492
RebeccaMacKinnon_2011G.stm,24,0.020450760424449394
RebeccaMacKinnon_2016T.stm,1,0.021523210421817093
RebeccaOnie_2012P.stm,20,0.01966286733586073
RebeccaSaxe_2009G.stm,-1,0.019035060722640492
ReedKroloff_2003.stm,4,0.023488113470486138
ReggieWatts_2012.stm,2,0.022567121192084903
ReginaDugan_2012.stm,22,0.020501274258659642
ReginaHartley_2015S.stm,-1,0.019035060722640492
RenataSalecl_2013G.stm,-1,0.019035060722640492
RennyGleeson_2009.stm,-1,0.019035060722640492
RennyGleeson_2012U.stm,15,0.023368977971229624
ReshmaSaujani_2016.stm,-1,0.019035060722640492
ReubenMargolin_2012.stm,-1,0.019035060722640492
RhiannonGiddens_2016.stm,18,0.02013792978098837
RicardoSemler_2014G.stm,-1,0.019035060722640492
RiccardoSabatini_2016.stm,9,0.020598365209050628
RicElias_2011U.stm,-1,0.019035060722640492
RichardBaraniuk_2006.stm,6,music
RichardBranson_2007.stm,15,0.023368977971229624
RichardBrowning_2017.stm,-1,0.019035060722640492
RichardDawkins_2002.stm,-1,0.019035060722640492
RichardDawkins_2005G.stm,2,0.022567121192084903
RichardLedgett_2014.stm,-1,0.019035060722640492
RichardPreston_2008.stm,17,0.022909609567450247
RichardPyle_2004.stm,3,0.02273409523090512
RichardResnick_2011X.stm,9,0.020598365209050628
RichardSears_2010U.stm,10,0.021692012937537072
RichardSeymour_2011S.stm,-1,0.019035060722640492
RichardSt.John_2005.stm,-1,0.019035060722640492
RichardStJohn_2005.stm,-1,0.019035060722640492
RichardStJohn_2009U.stm,-1,0.019035060722640492
RichardTurere_2013.stm,-1,0.019035060722640492
RichardWeller_2012X.stm,0,0.019035060722640492
RichardWilkinson_2011G.stm,5,0.023080628427246706
RichBenjamin_2015W.stm,-1,0.019035060722640492
RickFalkvinge_2013X.stm,35,0.022894804591881087
RickSmolan_2007P.stm,-1,0.019035060722640492
RickWarren_2006.stm,-1,0.019035060722640492
RishiManchanda_2014S.stm,0,0.019035060722640492
RitaPierson_2013S.stm,16,students
Rives4AM_2007.stm,-1,0.019035060722640492
RivesINTERNET_2006S.stm,18,0.02013792978098837
RivesMOCKINGBIRD_2006.stm,18,0.02013792978098837
RivesTTYL_2008.stm,18,0.02013792978098837
Rives_2012S.stm,2,0.022567121192084903
Rives_2014A.stm,18,0.02013792978098837
Rives_4AM_2007.stm,-1,0.019035060722640492
Rives_IfIControlledtheInternet_2006S.stm,18,0.02013792978098837
Rives_Mockingbird_2006.stm,18,0.02013792978098837
Rives_TTYL_2008.stm,18,0.02013792978098837
RLukeDuBois_2016.stm,-1,0.019035060722640492
RobbWiller_2016X.stm,-1,0.019035060722640492
RobDunbar_2010Z.stm,3,0.02273409523090512
RobertBallard_2008.stm,3,0.02273409523090512
RobertFischell_2005.stm,0,0.019035060722640492
RobertFull_2002.stm,9,0.020598365209050628
RobertFull_2005.stm,9,0.020598365209050628
RobertFull_2009.stm,9,0.020598365209050628
RobertFull_2014U.stm,-1,0.019035060722640492
RobertGordon_2013.stm,5,0.023080628427246706
RobertGupta_2012P.stm,-1,0.019035060722640492
RobertHammond_2011U.stm,-1,0.019035060722640492
RobertLang_2008.stm,-1,0.019035060722640492
RobertMuggah_2014G.stm,1,0.021523210421817093
RobertNeuwirth_2005.stm,13,africa
RobertNeuwirth_2005G.stm,13,africa
RobertNeuwirth_2012G.stm,13,africa
RobertoDAngelo_2013G.stm,-1,0.019035060722640492
RobertPalmer_PanamaPapers_2016V.stm,24,0.020450760424449394
RobertSapolsky_2017.stm,-1,0.019035060722640492
RobertSwan_2014G.stm,-1,0.019035060722640492
RobertThurman_2006S.stm,-1,0.019035060722640492
RobertThurman_2009P.stm,26,compassion
RobertWaldinger_2015X.stm,-1,0.019035060722640492
RobertWright_2006.stm,-1,0.019035060722640492
RobertWright_2009P.stm,26,compassion
RobForbes_2006.stm,4,0.023488113470486138
RobHarmon_2010X.stm,19,water
RobHopkins_2009G.stm,-1,0.019035060722640492
RobinChase_2007.stm,10,0.021692012937537072
RobinChase_2012G.stm,21,data
RobinInce_2011G.stm,-1,0.019035060722640492
RobinMorgan_2015W.stm,-1,0.019035060722640492
RobinMurphy_2015W.stm,-1,0.019035060722640492
RobinNagle_2013Z.stm,19,water
RobKnight_2014.stm,-1,0.019035060722640492
RobLegato_2012G.stm,-1,0.019035060722640492
RobReid_2012.stm,21,data
RobynSteinDeluca_2014X.stm,0,0.019035060722640492
RodneyBrooks_2003.stm,25,0.019679976280056143
RodneyBrooks_2013.stm,25,0.019679976280056143
RodneyMullen_2012X.stm,-1,0.019035060722640492
RodrigoBijou_2015G.stm,24,0.020450760424449394
RodrigoCanales_2013S.stm,-1,0.019035060722640492
RogerAntonsen_2015X.stm,-1,0.019035060722640492
RogerEbert_2011.stm,-1,0.019035060722640492
RogerStein_2013S.stm,0,0.019035060722640492
RogierVanDerHeide_2010X.stm,-1,0.019035060722640492
RomanMars_2015.stm,-1,0.019035060722640492
RomulusWhitaker_2009I.stm,17,0.022909609567450247
RonEglash_2007G.stm,-1,0.019035060722640492
RonEglash_2007G2.stm,-1,0.019035060722640492
RonFinley_2013.stm,29,food
RonGutman_2011U.stm,-1,0.019035060722640492
RonMcCallum_2013X.stm,-1,0.019035060722640492
RonnyEdry_2012X.stm,1,0.021523210421817093
RoryBremner_2009G.stm,15,0.023368977971229624
RoryStewart_2011G.stm,1,0.021523210421817093
RoryStewart_2012X.stm,-1,0.019035060722640492
RorySutherland_2009G.stm,5,0.023080628427246706
RorySutherland_2010S.stm,-1,0.019035060722640492
RorySutherland_2011X.stm,-1,0.019035060722640492
RoseGeorge_2013.stm,19,water
RoseGeorge_2013S.stm,-1,0.019035060722640492
RoseGoslinga_2014S.stm,13,africa
RoselindeTorres_2013S.stm,-1,0.019035060722640492
RosieKing_2014P.stm,7,brain
RossLovegrove_2005.stm,-1,0.019035060722640492
RoxaneGay_2015W.stm,14,women
RoyGould_2008.stm,2,0.022567121192084903
RozSavage_2010Z.stm,3,0.02273409523090512
RubyWax_2012G.stm,-1,0.019035060722640492
RufusGriscomandAlisaVolkman_2010W.stm,-1,0.019035060722640492
RupalPatel_2013W.stm,6,music
RussAltman_2015P.stm,0,0.019035060722640492
RussellFoster_2013G.stm,-1,0.019035060722640492
RutgerBregman_2017.stm,33,0.019935250183761348
RuthChang_2014S.stm,-1,0.019035060722640492
RyanGravel_2016S.stm,-1,0.019035060722640492
RyanHolladay_2013S.stm,-1,0.019035060722640492
RyanLobo_2009I.stm,-1,0.019035060722640492
RyanMerkley_2012G.stm,-1,0.019035060722640492
SafwatSaleem_2016U.stm,-1,0.019035060722640492
SajaySamuel_2016X.stm,-1,0.019035060722640492
SakenaYacoobi_2015W.stm,23,0.0226992155543412
SakiMafundikwa_2013.stm,13,africa
SalilDudani_2016X.stm,-1,0.019035060722640492
SallyKohn_2013S.stm,-1,0.019035060722640492
SallyKohn_2014S.stm,14,women
SalmanKhan_2011.stm,-1,0.019035060722640492
SalmanKhan_2015P.stm,16,students
SalvatoreIaconesi_2013P.stm,0,0.019035060722640492
SamanthaNutt_2015P.stm,-1,0.019035060722640492
SamanthaPower_2008.stm,-1,0.019035060722640492
SamHarris_2010.stm,-1,0.019035060722640492
SamHarris_2016T.stm,-1,0.019035060722640492
SamKass_2015P.stm,29,food
SamMartin_2009G.stm,4,0.023488113470486138
SamRichards_2010X.stm,5,0.023080628427246706
SamuelCohen_2015S.stm,-1,0.019035060722640492
SandiToksvig_2016W.stm,22,0.020501274258659642
SandraAamodt_2013G.stm,-1,0.019035060722640492
SandrineThuret_2015S.stm,7,brain
SanfordBiggers_2016U.stm,11,0.021064375005790892
SangeetaBhatia_2015P.stm,0,0.019035060722640492
SanguDelle_2014G.stm,-1,0.019035060722640492
SanguDelle_2017S.stm,23,0.0226992155543412
SanjayDastoor_2013.stm,-1,0.019035060722640492
SanjayPradhan_2012G.stm,23,0.0226992155543412
SarahBergbreiter_2014Y.stm,-1,0.019035060722640492
SarahGray_2015P.stm,7,brain
SarahJayneBlakemore_2012G.stm,7,brain
SarahJones_2009.stm,15,0.023368977971229624
SarahJones_2014.stm,-1,0.019035060722640492
SarahJones_2015.stm,31,0.020947818528991302
SarahKay_2011.stm,8,0.0243782331085516
SarahKay_2011X.stm,18,0.02013792978098837
SarahLewis_2014.stm,11,0.021064375005790892
SarahParcak_2012U.stm,-1,0.019035060722640492
SarahParcak_2016.stm,-1,0.019035060722640492
SarahParcak_2016T.stm,-1,0.019035060722640492
SaraLewis_2014.stm,3,0.02273409523090512
SaraRamirez_2015P.stm,-1,0.019035060722640492
SaraSeager_2015.stm,2,0.022567121192084903
Saraswati_2009P.stm,26,compassion
SasaVucinic_2005G.stm,-1,0.019035060722640492
SaulGriffith_2006.stm,-1,0.019035060722640492
SaulGriffith_2009.stm,-1,0.019035060722640492
SayuBhojwani_2016S.stm,-1,0.019035060722640492
ScillaElworthy_2012X.stm,1,0.021523210421817093
ScottDinsmore_2012X.stm,22,0.020501274258659642
ScottFraser_2012X.stm,-1,0.019035060722640492
ScottKim_2008P.stm,-1,0.019035060722640492
ScottMcCloud_2005.stm,-1,0.019035060722640492
SeanCarroll_2010X.stm,2,0.022567121192084903
SeanFollmer_2015X.stm,12,robot
SeanGourley_2009U.stm,-1,0.019035060722640492
SebastianDeterding_2011X.stm,-1,0.019035060722640492
SebastianJunger_2014S.stm,1,0.021523210421817093
SebastianJunger_2015P.stm,-1,0.019035060722640492
SebastianKraves_2016S.stm,0,0.019035060722640492
SebastianSeung_2010G.stm,9,0.020598365209050628
SebastianThrun_2011.stm,4,0.023488113470486138
SebastianWernicke_2010A.stm,31,0.020947818528991302
SebastianWernicke_2011X.stm,-1,0.019035060722640492
SebastianWernicke_2015X.stm,-1,0.019035060722640492
SebastiaoSalgado_2013.stm,23,0.0226992155543412
SeemaBansal_2016S.stm,16,students
SendhilMullainathan_2009I.stm,-1,0.019035060722640492
SerenaWilliams_2017.stm,15,0.023368977971229624
SergeiLupashin_2014S.stm,-1,0.019035060722640492
SergeyBrin_2004.stm,-1,0.019035060722640492
SergeyBrin_2013.stm,34,0.019782125933178383
SethBerkley_2010.stm,0,0.019035060722640492
SethBerkley_2015.stm,0,0.019035060722640492
SethGodin_2003.stm,-1,0.019035060722640492
SethGodin_2009.stm,17,0.022909609567450247
SethPriebatsch_2010X.stm,-1,0.019035060722640492
SethShostak_2012X.stm,2,0.022567121192084903
SeverineAutesserre_2014G.stm,13,africa
SeyiOyesola_2007G.stm,13,africa
ShabanaBasijRasikh_2012X.stm,1,0.021523210421817093
ShaffiMather_2009I.stm,20,0.01966286733586073
ShahRukhKhan_2017.stm,-1,0.019035060722640492
ShaiAgassi_2009.stm,10,0.021692012937537072
ShaiReshef_2014.stm,-1,0.019035060722640492
ShakaSenghor_2014.stm,30,0.028466313189446618
ShaneKoyczan_2013.stm,8,0.0243782331085516
ShaoLanHsueh_2013.stm,-1,0.019035060722640492
ShaoLanHsueh_2016U.stm,-1,0.019035060722640492
SharmeenObaidChinoy_2010U.stm,1,0.021523210421817093
SharonBrous_2016W.stm,1,0.021523210421817093
ShashiTharoor_2009I.stm,5,0.023080628427246706
ShawnAchor_2011X.stm,8,0.0243782331085516
SheaHembrey_2011.stm,-1,0.019035060722640492
SheenaIyengar_2010G.stm,-1,0.019035060722640492
SheenaIyengar_2011S.stm,22,0.020501274258659642
SheikhaAlMayassa_2010W.stm,1,0.021523210421817093
SheilaNirenberg_2011P.stm,0,0.019035060722640492
SheilaPatek_2004.stm,3,0.02273409523090512
ShekharKapur_2009I.stm,11,0.021064375005790892
ShereenElFeki_2009G.stm,1,0.021523210421817093
ShereenElFeki_2012S.stm,32,hiv
ShereenElFeki_2013G.stm,1,0.021523210421817093
SherryTurkle_2012.stm,15,0.023368977971229624
SherwinNuland_2001.stm,0,0.019035060722640492
SherwinNuland_2003.stm,15,0.023368977971229624
SherylSandberg_2010W.stm,14,women
SherylSandberg_2013W.stm,14,women
SherylWuDunn_2010G.stm,36,0.019341585173316998
ShigeruBan_2013X.stm,4,0.023488113470486138
ShihChiehHuang_2014U.stm,-1,0.019035060722640492
ShiloSuleman_2011P.stm,-1,0.019035060722640492
ShimonSchocken_2010X.stm,1,0.021523210421817093
ShimonSchocken_2012G.stm,-1,0.019035060722640492
ShimonSteinberg_2010X.stm,28,bees
ShirinNeshat_2010W.stm,1,0.021523210421817093
ShivaniSiroya_2016U.stm,-1,0.019035060722640492
ShlomoBenartzi_2011S.stm,5,0.023080628427246706
ShondaRhimes_2016.stm,8,0.0243782331085516
ShubhenduSharma_2014U.stm,-1,0.019035060722640492
ShubhenduSharma_2016S.stm,17,0.022909609567450247
ShuklaBose_2009I.stm,-1,0.019035060722640492
ShyamSankar_2012G.stm,25,0.019679976280056143
SiamakHariri_2017S.stm,4,0.023488113470486138
SiddharthaMukherjee_2015.stm,0,0.019035060722640492
SiddharthanChandran_2013G.stm,-1,0.019035060722640492
SiddharthaRoy_2016X.stm,19,water
SiegfriedWoldhek_2008.stm,11,0.021064375005790892
SimonAnholt_2014S.stm,-1,0.019035060722640492
SimonAnholt_2016X.stm,35,0.022894804591881087
SimonBerrow_2010X.stm,3,0.02273409523090512
SimonLewis_2010P.stm,30,0.028466313189446618
SimonSinek_2009X.stm,-1,0.019035060722640492
SimonSinek_2014.stm,-1,0.019035060722640492
SirenaHuang_2006.stm,6,music
SirKenRobinson_2006.stm,-1,0.019035060722640492
SirKenRobinson_2010.stm,-1,0.019035060722640492
SirKenRobinson_2013S.stm,-1,0.019035060722640492
SirMartinRees_2014U.stm,10,0.021692012937537072
SisonkeMsimang_2016W.stm,15,0.023368977971229624
SitawaWafula_2017S.stm,-1,0.019035060722640492
SiyandaMohutsiwa_2016.stm,-1,0.019035060722640492
SkylarTibbits_2011U.stm,9,0.020598365209050628
SkylarTibbits_2013U.stm,9,0.020598365209050628
SleepyManBanjoBoys_2013.stm,18,0.02013792978098837
SofiaJawedWessel_2016X.stm,14,women
SonaarLuthra_2011G.stm,-1,0.019035060722640492
SoniaShah_2013G.stm,0,0.019035060722640492
SophalEar_2009U.stm,-1,0.019035060722640492
SophieScott_2015.stm,-1,0.019035060722640492
SpencerWells_2007G.stm,-1,0.019035060722640492
SrdjaPopovic_2011X.stm,1,0.021523210421817093
SrikumarRao_2009S.stm,-1,0.019035060722640492
SriSwamiDayanandaSaraswati_2009P.stm,26,compassion
StaceyKramer_2010.stm,-1,0.019035060722640492
StacySmith_2016W.stm,-1,0.019035060722640492
StanleyMcChrystal_2011.stm,-1,0.019035060722640492
StanleyMcChrystal_2014U.stm,1,0.021523210421817093
StefanaBroadbent_2009G.stm,-1,0.019035060722640492
StefanLarsson_2013S.stm,0,0.019035060722640492
StefanoMancuso_2010G.stm,-1,0.019035060722640492
StefanSagmeister_2004.stm,-1,0.019035060722640492
StefanSagmeister_2008.stm,-1,0.019035060722640492
StefanSagmeister_2009G.stm,11,0.021064375005790892
StefanSagmeister_2010S.stm,11,0.021064375005790892
StefanWolff_2010G.stm,1,0.021523210421817093
StefonHarris_2011S.stm,6,music
StellaYoung_2014X.stm,-1,0.019035060722640492
StephanieBusari_2017S.stm,-1,0.019035060722640492
StephenBurt_2013G.stm,-1,0.019035060722640492
StephenCave_2013X.stm,-1,0.019035060722640492
StephenColeman_2011X.stm,1,0.021523210421817093
StephenFriend_2014.stm,0,0.019035060722640492
StephenHawking_2008.stm,2,0.022567121192084903
StephenLawler_2007.stm,-1,0.019035060722640492
StephenPalumbi_2010Z.stm,3,0.02273409523090512
StephenPetranek_2002.stm,2,0.022567121192084903
StephenPetranek_2015.stm,2,0.022567121192084903
StephenRitz_2012X.stm,-1,0.019035060722640492
StephenWilkes_2016.stm,-1,0.019035060722640492
StephenWolfram_2010.stm,34,0.019782125933178383
SteveHoward_2013G.stm,10,0.021692012937537072
SteveJurvetson_2007.stm,-1,0.019035060722640492
SteveKeil_2011X.stm,5,0.023080628427246706
StevenAddis_2012.stm,-1,0.019035060722640492
StevenCowley_2009G.stm,10,0.021692012937537072
StevenJohnson_2003.stm,-1,0.019035060722640492
StevenJohnson_2006S.stm,-1,0.019035060722640492
StevenJohnson_2010G.stm,-1,0.019035060722640492
StevenJohnson_2016V.stm,-1,0.019035060722640492
StevenLevitt_2004.stm,-1,0.019035060722640492
StevenLevitt_2005G.stm,0,0.019035060722640492
StevenPetranek_2002.stm,2,0.022567121192084903
StevenPinker_2003.stm,-1,0.019035060722640492
StevenPinker_2005G.stm,-1,0.019035060722640492
StevenPinker_2007.stm,1,0.021523210421817093
StevenPinker_2012.stm,-1,0.019035060722640492
StevenSchwaitzberg_2012X.stm,0,0.019035060722640492
StevenStrogatz_2004.stm,6,music
StevenStrogatz_2004R.stm,6,music
StevenWise_2015.stm,27,0.021257480980978592
SteveRamirez_2013X.stm,7,brain
SteveSilberman_2015.stm,0,0.019035060722640492
SteveTruglia_2009G.stm,-1,0.019035060722640492
StewartBrand_2004.stm,-1,0.019035060722640492
StewartBrand_2006.stm,4,0.023488113470486138
StewartBrand_2009S.stm,10,0.021692012937537072
StewartBrand_2013.stm,17,0.022909609567450247
Sting_2014.stm,-1,0.019035060722640492
StuartBrown_2008P.stm,-1,0.019035060722640492
StuartFirestein_2013.stm,-1,0.019035060722640492
StuartRussell_2017.stm,25,0.019679976280056143
SueAustin_2012X.stm,-1,0.019035060722640492
SueDesmondHellmann_2016.stm,37,0.018720782428164186
SueKlebold_2016P.stm,-1,0.019035060722640492
SugataMitra_2007P.stm,16,students
SugataMitra_2010G.stm,16,students
SugataMitra_2013.stm,25,0.019679976280056143
SuheirHammad_2010W.stm,18,0.02013792978098837
SukiKim_2015.stm,23,0.0226992155543412
SunithaKrishnan_2009I.stm,-1,0.019035060722640492
SunniBrown_2011.stm,-1,0.019035060722640492
SusanBlackmore_2008.stm,9,0.020598365209050628
SusanCain_2012.stm,8,0.0243782331085516
SusanColantuono_2013X.stm,14,women
SusanEtlinger_2014S.stm,25,0.019679976280056143
SusanLim_2010P.stm,0,0.019035060722640492
SusanSavageRumbaugh_2004.stm,27,0.021257480980978592
SusanShaw_2010X.stm,19,water
SusanSolomon_2012G.stm,0,0.019035060722640492
SuzanaHerculanoHouzel_2013G.stm,7,brain
SuzanneBarakat_2016W.stm,-1,0.019035060722640492
SuzanneLee_2011U.stm,9,0.020598365209050628
SuzanneSimard_2016T.stm,17,0.022909609567450247
SvantePaabo_2011G.stm,9,0.020598365209050628
SylviaEarle_2009.stm,3,0.02273409523090512
TabethaBoyajian_2016.stm,2,0.022567121192084903
TaiyeSelasi_2014G.stm,23,0.0226992155543412
TakaharuTezuka_2014X.stm,-1,0.019035060722640492
TalDanino_2015U.stm,9,0.020598365209050628
TalGolesworthy_2011X.stm,0,0.019035060722640492
TaliSharot_2012.stm,-1,0.019035060722640492
TalithiaWilliams_2014X.stm,0,0.019035060722640492
TaniaLuna_2012S.stm,-1,0.019035060722640492
TaniaSimoncelli_2014X.stm,-1,0.019035060722640492
TanLe_2010G.stm,12,robot
TanLe_2011X.stm,-1,0.019035060722640492
TarynSimon_2009G.stm,-1,0.019035060722640492
TarynSimon_2011S.stm,-1,0.019035060722640492
TasosFrantzolas_2016X.stm,38,0.025399006642234663
TassoAzevedo_2014G.stm,17,0.022909609567450247
TaviGevinson_2012X.stm,14,women
TaylorWilson_2012.stm,10,0.021692012937537072
TaylorWilson_2013.stm,10,0.021692012937537072
TBoonePickens_2012.stm,10,0.021692012937537072
TeddyCruz_2013G.stm,4,0.023488113470486138
TedHalstead_2017.stm,10,0.021692012937537072
Teitur_2015.stm,18,0.02013792978098837
TempleGrandin_2010.stm,7,brain
TeresaCarrenoOrchestra_2009.stm,6,music
TerryMoore_2005.stm,-1,0.019035060722640492
TerryMoore_2012.stm,-1,0.019035060722640492
ThandieNewton_2011G.stm,37,0.018720782428164186
TheAhnTrio_2010W.stm,6,music
TheasterGates_2015.stm,11,0.021064375005790892
TheLadyLifers_2014X.stm,20,0.01966286733586073
ThelmaGolden_2009.stm,11,0.021064375005790892
TheLXD_2010.stm,6,music
TheoJansen_2007.stm,3,0.02273409523090512
TheRaspyniBrothers_2002.stm,-1,0.019035060722640492
TheyMightBeGiants_2007.stm,18,0.02013792978098837
ThomasBarnett_2005.stm,1,0.021523210421817093
ThomasCampbell_2012.stm,11,0.021064375005790892
ThomasDolby_2010.stm,18,0.02013792978098837
